w	x	y	z
0.18505932312728612	-0.15755101152212397	-0.6648292989431518	-0.7063517034443845
0.0955579144561957	0.017335314485084574	-0.6899094438803386	-0.7173514697142591
0.20265605739530326	0.05034459646786994	-0.6818292774450073	-0.7010740192207227
0.1649161152618017	-0.030842925714307388	-0.6890847400553807	-0.7049919218566596
0.14366438681210095	0.09562009535623117	-0.6043108646243687	-0.7778339927149727
0.22063487494955047	-0.00967813830068703	-0.618844663873764	-0.7538288052270203
0.17917851326957754	-0.03862186478046912	-0.7820046876208927	-0.5957114070439923
0.0005353030368428695	-0.03786437637916545	-0.7806417502991936	-0.6238304738804341
0.09511506822499889	-0.10962148246295435	-0.6270081477884473	-0.7653737890639308
0.11282319708373413	0.1005000945875465	-0.6970756271834758	-0.7008967307488764
0.105937527424802	-0.1387483199460015	-0.6574974109593735	-0.7329551818337886
0.007590917543801896	0.012477136542182661	-0.641428163981815	-0.7670440727138623
0.11613337156184685	-0.15135643002051294	-0.7503018626351401	-0.632970288423843
0.17643351406303787	0.047249515614283366	-0.7815930634162456	-0.5964486412166535
0.21571130736939534	-0.033046906275541556	-0.7168974919291937	-0.6621438815878565
0.08169637321248567	-0.07833476084295439	-0.7236366255312741	-0.6808372801465222
0.010219406501939388	-0.050666553894865685	-0.6364783402076971	-0.7695607750487429
0.14492284883718595	-0.17464823316459696	-0.6084570683139624	-0.7604441850367303
0.16429170230623488	-0.19250708721839646	-0.7192059409058493	-0.6470641950299368
0.11418166462675479	-0.07991131536018807	-0.7523318484787415	-0.6438738377236861
0.10123113843805229	-0.262587391792274	-0.7272412072697463	-0.6260354181123531
0.017579409308852444	0.0016186207374718736	0.6281131081974654	0.7779217619695307
0.00767148193073551	0.013816855775885937	0.7722267004747055	0.6351505065221976
0.03648087832478206	0.011195712975897153	-0.6511383983741179	-0.7579990683967904
0.2131705569413266	-0.09333289481939817	-0.7900538226185676	-0.5671527499393304
0.10703849538402185	0.0325626692469477	-0.722993348580654	-0.6817353232637808
0.13846109384550606	0.1039243314208426	-0.7127483647995401	-0.679719079697943
0.24868175561408015	-0.1349872760791919	-0.5985996807654798	-0.7494092619583005
0.1993653169947624	-0.17778725454041813	-0.7223274689899342	-0.6378778801974201
0.06462552099894396	-0.1599915954097104	-0.7594609833471192	-0.6272521392608377
0.24690593283494064	-0.0973938881257998	-0.7957618609549165	-0.5443481896141614
0.19905580254415284	0.03524694893621232	-0.7893661884604566	-0.5796856566964568
0.11954601864061355	-0.05856270148934539	-0.629067159068786	-0.7658679186403975
0.05695031637820304	0.03394792589638147	-0.7203324838121363	-0.690452976354505
0.10063043057558796	0.13151887870795118	-0.7654485378297987	-0.6218237989332656
0.09016013173857547	-0.02041505185002569	-0.7716675519383188	-0.6292722507693831
0.003936017940452943	-0.11744403382193701	-0.6218345063074376	-0.7742824119452729
0.11362691575279958	-0.05556906828960245	-0.6140164607179548	-0.7790922850557102
0.1570485742896104	-0.07025855819366747	-0.6814035285506325	-0.7113991225696692
0.3443811764380559	-0.04609707297982348	-0.5944533410837016	-0.725190933790721
0.16393256588500832	-0.21531221751447394	-0.6381634562981824	-0.7207733110187385
0.05574334891524473	0.022843214394129657	-0.6810634040070068	-0.7297420820606728
0.015988753326133854	-0.041258808658288446	-0.7664593625673035	-0.6407668187477387
0.18774240480441517	0.0594468280879599	-0.6021632824606388	-0.7737042363363177
0.17850900185843263	-0.03211011236339198	-0.7664626855219072	-0.616148057403464
0.037553536313873655	-0.01619173120718356	-0.7537203251047019	-0.655921665501986
0.1813982578171061	-0.18392672351316233	-0.6091296055066798	-0.7498178152950943
